5f8fe951-228f-4a49-ae0c-5bba6cc4c4b2|Quattro Passi|Italy|Marina del Cantone|via Vespucci 13/n, Marina del Cantone, 80061, Italy|40,585709|14,353756|100,00|false|true|Mediterranean Cuisine, Contemporary
1758eab1-937e-4909-9300-bb71e253d868|La Pergola|Italy|Rome|via Cadlolo 101, Rome, 00136, Italy|41,918795|12,446115|100,00|false|true|Mediterranean Cuisine, Contemporary
85d8b6c2-c27e-4fec-bed6-b1a5bc61078e|Reale|Italy|Castel di Sangro|contrada Santa Liberata, località Casadonna, Castel di Sangro, 67031, Italy|41,780035|14,094554|100,00|false|false|Modern Cuisine, Creative
52150898-6b68-4bf0-bc84-4538fb145be8|Da Vittorio|Italy|Brusaporto|via Cantalupa 17, Brusaporto, 24060, Italy|45,675678|9,769251|100,00|false|true|Italian Contemporary
02cd9837-2a98-4b0a-a9bc-de8755ebea2d|Osteria Francescana|Italy|Modena|via Stella 22, Modena, 41121, Italy|44,644810|10,921552|100,00|false|false|Creative
31d82f44-f2ff-4872-88ef-f0e8701c8814|Dal Pescatore|Italy|Runate|località Runate 15, Runate, 46013, Italy|45,171273|10,356579|100,00|false|false|Italian Contemporary
718e6a5d-f622-4eb1-89e2-77577d9faefa|Piazza Duomo|Italy|Alba|vicolo dell'Arco 1, angolo piazza Risorgimento 4, Alba, 12051, Italy|44,700556|8,035934|100,00|false|false|Creative, Seasonal Cuisine
4d7a12a8-da77-489c-ab69-7db5202313ad|Schloss Schauenstein|Switzerland|Fürstenau|Schlossgass 77, Fürstenau, 7414, Switzerland|46,721197|9,446265|100,00|false|false|Creative, Country cooking
794a9c3b-ac01-40dc-8e5c-488287e9a5e4|Restaurant de l'Hôtel de Ville|Switzerland|Crissier|Rue d'Yverdon 1, Crissier, 1023, Switzerland|46,553984|6,576718|100,00|false|false|Classic French, Seasonal Cuisine
0b87f3b4-b029-424d-b50f-b4bfe3a8f79e|Sven Wassmer Memories|Switzerland|Bad Ragaz|Bernhard-Simon-Strasse 2, Bad Ragaz, 7310, Switzerland|47,000294|9,503774|100,00|false|false|Creative, Farm to table
72547d92-a22b-4ebe-b448-40845c9406e2|Cheval Blanc by Peter Knogl|Switzerland|Basel|Blumenrain 8, Basel, 4001, Switzerland|47,560426|7,587571|100,00|false|false|Classic French
2b1875de-c572-4e94-aceb-3fd2154d2eb3|Kanda|Japan|Tokyo|1F, Toranomon Hills Residential Tower, 1-1-1 Atago, Minato-ku, Tokyo, 105-0002, Japan|35,665800|139,748000|50,00|false|true|Japanese
ad1bbdb5-81fa-42c5-8912-1422f2ec4776|Azabu Kadowaki|Japan|Tokyo|2-7-2 Azabujuban, Minato-ku, Tokyo, 106-0045, Japan|35,655993|139,733551|50,00|false|true|Japanese
fb62d5a6-5305-48f6-af3e-ec54f7a7b5fe|Kohaku|Japan|Tokyo|3-5-5 Kagurazaka, Shinjuku-ku, Tokyo, 162-0825, Japan|35,700825|139,740832|50,00|false|true|Japanese
